chunk_id,document,institution,chunk_text,amoore_score_auto,amoore_sim_preemption_auto,amoore_sim_norms_auto
1832,libe_report_parliament.pdf,European Parliament,"For instance, considering targeted limits and safeguards. For that child sexual abuse material tends...",0.03491854,0.47939923,0.44658828
1833,libe_report_parliament.pdf,European Parliament,The criteria should vary so as to abuse. The criteria should vary so as to account of the different ...,0.024632718,0.44581047,0.42382315
1834,libe_report_parliament.pdf,European Parliament,"consequences for other parties affected, With a view to avoiding the imposition of including the use...",-0.10068255,0.38514566,0.4987787
1835,libe_report_parliament.pdf,European Parliament,"In a procedure should be provided for that cross-border context, the effect of the allows the provid...",0.018382756,0.3496114,0.33338496
1836,libe_report_parliament.pdf,European Parliament,"In particular, data Furthermore, a procedure should be PE746.811v02-00 260/512 RR1290746EN.docx EN p...",0.07310395,0.3494777,0.27374357
1837,libe_report_parliament.pdf,European Parliament,"Furthermore, they should normally be able to provide their opinion well within that time period in s...",-0.020509873,0.35752326,0.38367555
1838,libe_report_parliament.pdf,European Parliament,Amendment 35 Proposal for a regulation Recital 27 Text proposed by the Commission Amendment (27) In ...,0.070476204,0.32383645,0.25068378
1839,libe_report_parliament.pdf,European Parliament,Amendment 36 Proposal for a regulation Recital 28 Text proposed by the Commission Amendment (28) Wit...,0.15808648,0.46646094,0.29957235
1840,libe_report_parliament.pdf,European Parliament,"Therefore, they Therefore, they should be required to should be required to report on potential repo...",0.14911765,0.4275046,0.2699498
1841,libe_report_parliament.pdf,European Parliament,"In the should not prevent those providers from interest of effectiveness, it should be submitting re...",0.04944682,0.41956294,0.3703091
1842,libe_report_parliament.pdf,European Parliament,Amendment 38 Proposal for a regulation Recital 29 a (new) RR1290746EN.docx 265/512 PE746.811v02-00 E...,-0.0014735814,0.355362,0.36079013
1843,libe_report_parliament.pdf,European Parliament,Amendment 40 Proposal for a regulation Recital 31 Text proposed by the Commission Amendment (31) The...,-0.14820425,0.2811333,0.44532382
1844,libe_report_parliament.pdf,European Parliament,Those rules should not be understood to provide a positive basis for establishing when a provider ca...,-0.13970262,0.3104118,0.4656725
1845,libe_report_parliament.pdf,European Parliament,"For State designates only one authority. For those reasons, the Coordinating Authority those reasons...",-0.1601979,0.27731633,0.45450816
1846,libe_report_parliament.pdf,European Parliament,Amendment 46 Proposal for a regulation Recital 49 Text proposed by the Commission Amendment (49) In ...,-0.0073171314,0.3903609,0.40252033
1847,libe_report_parliament.pdf,European Parliament,services of the providers concerned. Amendment 47 Proposal for a regulation Recital 50 Text proposed...,-0.0023817988,0.36160827,0.3680913
1848,libe_report_parliament.pdf,European Parliament,Amendment 47 Proposal for a regulation Recital 50 Text proposed by the Commission Amendment (50) Wit...,-0.01566894,0.35953087,0.38044053
1849,libe_report_parliament.pdf,European Parliament,network of hotlines and encourage that Help-lines are also essential in providing they work together...,0.0067116627,0.31989884,0.31604418
1850,libe_report_parliament.pdf,European Parliament,Amendment 50 Proposal for a regulation Recital 75 Text proposed by the Commission Amendment (75) In ...,-0.040169884,0.24632542,0.29265982
1851,libe_report_parliament.pdf,European Parliament,The Coordinating and with law enforcement authorities and Authorities should cooperate with Europol ...,0.003957592,0.3578688,0.35741782
1852,libe_report_parliament.pdf,European Parliament,The abuse as well as the impacts on potentially Commission should also assess the impact affected fu...,-0.0818799,0.24639113,0.33808357
1853,libe_report_parliament.pdf,European Parliament,and the protection of personal data. The Commission should also assess the impact on potentially aff...,-0.058351576,0.24502748,0.3111195
1854,libe_report_parliament.pdf,European Parliament,adoption of a long-term legal framework. Regulation (EU) 2021/1232 should This Regulation provides t...,-0.018389275,0.24987085,0.2725582
1855,libe_report_parliament.pdf,European Parliament,Regulation (EU) 2021/1232 should This Regulation provides that long-term therefore be repealed. lega...,0.020487513,0.2728719,0.2535305
1856,libe_report_parliament.pdf,European Parliament,Amendment 60 Proposal for a regulation Article 2  paragraph 1  point a Text proposed by the Commissi...,-0.17397901,0.11893387,0.30940685
1857,libe_report_parliament.pdf,European Parliament,Providers of hosting services and providers of interpersonal communications providers of number-inde...,-0.0509777,0.31624117,0.37508112
1858,libe_report_parliament.pdf,European Parliament,"However, the EU Centre shall bear those costs where the provider is a micro, small or medium-sized e...",0.022262461,0.32383692,0.30311403
1859,libe_report_parliament.pdf,European Parliament,Amendment 93 RR1290746EN.docx 289/512 PE746.811v02-00 EN Proposal for a regulation Article 3  paragr...,-0.0036885068,0.32240003,0.3298819
1860,libe_report_parliament.pdf,European Parliament,The risk assessment shall include an assessment of any potential remaining an assessment of the rema...,0.00965121,0.34204534,0.33523253
1861,libe_report_parliament.pdf,European Parliament,"The Commission, in cooperation 6. The Commission, in cooperation with Coordinating Authorities and t...",-0.058992937,0.20740506,0.27378947
1862,libe_report_parliament.pdf,European Parliament,Amendment 96 Proposal for a regulation Article 3  paragraph 6 b (new) Text proposed by the Commissio...,-0.017430242,0.28596038,0.30799335
1863,libe_report_parliament.pdf,European Parliament,The Commission shall be empowered to adopt delegated acts in accordance with Article 86 in order to ...,-0.007765731,0.303659,0.31537288
1864,libe_report_parliament.pdf,European Parliament,Providers of hosting services and 1. Providers of hosting services and providers of interpersonal co...,0.0039040782,0.31450787,0.31364828
1865,libe_report_parliament.pdf,European Parliament,Providers of hosting services and providers of interpersonal communications providers of number-inde...,-0.08719227,0.19628564,0.29321554
1866,libe_report_parliament.pdf,European Parliament,"taken pursuant to Article 4, and the effectiveness of such measures in the prevention, dissemination...",0.045046255,0.34172615,0.29641974
1867,libe_report_parliament.pdf,European Parliament,"Within three months after receiving the report, the Coordinating Authority of the report, the Coordi...",0.0070101656,0.34291843,0.338987
1868,libe_report_parliament.pdf,European Parliament,Where the requirements of Articles 3 and 4 have been met and the provider has successfully implement...,-0.09903136,0.20841938,0.3183543
1869,libe_report_parliament.pdf,European Parliament,That description shall not include information that may reduce the effectiveness of the assessment o...,-0.06572014,0.29335013,0.36797523
1870,libe_report_parliament.pdf,European Parliament,Amendment 130 Proposal for a regulation Article 6  paragraph 4 Text proposed by the Commission Amend...,-0.08729263,0.25084713,0.34847358
1871,libe_report_parliament.pdf,European Parliament,"Nothing in this Regulation shall be construed as prohibiting, restricting or undermining the provisi...",-0.054962292,0.32203948,0.3852749
1872,libe_report_parliament.pdf,European Parliament,Member States shall not prevent or discourage providers of relevant information society services fro...,0.03664452,0.4051382,0.36965087
1873,libe_report_parliament.pdf,European Parliament,2. Nothing in this Regulation should undermine the prohibition of general monitoring under EU law. A...,0.10539183,0.45494822,0.34523827
1874,libe_report_parliament.pdf,European Parliament,It shall attach the implementation plan of the provider and implementation plan of the provider and ...,-0.025037572,0.36041167,0.3915187
1875,libe_report_parliament.pdf,European Parliament,points at which it deviated and the main reasons for the deviation. Amendment 152 Proposal for a reg...,-0.015699308,0.37653312,0.39765888
1876,libe_report_parliament.pdf,European Parliament,As regards detection orders 5. As regards detection orders concerning the dissemination of known con...,0.020267934,0.40397334,0.38628215
1877,libe_report_parliament.pdf,European Parliament,Amendment 171 Proposal for a regulation Article 7  paragraph 9  subparagraph 1 Text proposed by the ...,-0.027046803,0.341823,0.37491488
1878,libe_report_parliament.pdf,European Parliament,Amendment 173 Proposal for a regulation Article 8  paragraph 1  introductory part Text proposed by t...,0.022157816,0.45889288,0.43973774
1879,libe_report_parliament.pdf,European Parliament,The competent judicial authority independent administrative authority shall shall issue the detectio...,0.05394107,0.4676956,0.4140727
1880,libe_report_parliament.pdf,European Parliament,Detection orders shall include Amendment 174 Proposal for a regulation Article 8  paragraph 1  point...,0.018127337,0.44349092,0.42855293
1881,libe_report_parliament.pdf,European Parliament,If the provider cannot execute the 3. If the provider cannot execute the detection order because it ...,0.024461381,0.4142151,0.392074
1882,libe_report_parliament.pdf,European Parliament,"2. Those mechanisms shall be easy to access, user- and child-friendly, and allow for the submission ...",0.013043679,0.41425395,0.4045294
1883,libe_report_parliament.pdf,European Parliament,3. Providers shall ensure that such notices are processed effectively without undue delay. 4. Where ...,-0.017721564,0.38712764,0.41056654
1884,libe_report_parliament.pdf,European Parliament,Providers shall ensure that such notices are processed effectively without undue delay. 4. Where the...,-0.0030994415,0.3953424,0.40296894
1885,libe_report_parliament.pdf,European Parliament,Where the notification contains an electronic contact information of the individual or entity that s...,0.026756736,0.4166245,0.39201328
1886,libe_report_parliament.pdf,European Parliament,Amendment 186 Proposal for a regulation Article 9  paragraph 2  subparagraph 1 Text proposed by the ...,-0.053626582,0.38664454,0.44912297
1887,libe_report_parliament.pdf,European Parliament,Coordinating Authority of establishment. The Coordinating Authority of The Coordinating Authority of...,-0.022505518,0.3951722,0.42389995
1888,libe_report_parliament.pdf,European Parliament,Amendment 188 Proposal for a regulation Article 9  paragraph 4  subparagraph 1 Text proposed by the ...,-0.072540835,0.37666285,0.45960206
1889,libe_report_parliament.pdf,European Parliament,Amendment 190 Proposal for a regulation Article 10  paragraph 1 Text proposed by the Commission Amen...,-0.041628264,0.2731021,0.32131064
1890,libe_report_parliament.pdf,European Parliament,"The provider shall be entitled to 2. The provider shall be entitled to acquire, install and operate,...",0.02191748,0.3311078,0.31083834
1891,libe_report_parliament.pdf,European Parliament,"The provider shall not be detection order. required to use any specific technology, including those ...",0.032961737,0.38960767,0.35795802
1892,libe_report_parliament.pdf,European Parliament,The use of the technologies made available by the EU PE746.811v02-00 326/512 RR1290746EN.docx EN Cen...,-0.023448542,0.33986348,0.3690213
1893,libe_report_parliament.pdf,European Parliament,the services covered by those provisions are offered and used. Amendment 203 Proposal for a regulati...,-0.05987978,0.27829552,0.34640747
1894,libe_report_parliament.pdf,European Parliament,Amendment 203 Proposal for a regulation Article 12  paragraph 1 Text proposed by the Commission Amen...,-0.051375967,0.29274046,0.3517605
1895,libe_report_parliament.pdf,European Parliament,Amendment 204 Proposal for a regulation Article 12  paragraph 2  subparagraph 1 Text proposed by the...,-0.020175604,0.32810885,0.35358098
1896,libe_report_parliament.pdf,European Parliament,on the follow-up given to the report insofar as such information is available to the provider and on...,0.013628937,0.33229265,0.32104927
1897,libe_report_parliament.pdf,European Parliament,"The provider shall establish and operate an accessible, age-appropriate and operate an easily found,...",0.027801292,0.3228625,0.29610598
1898,libe_report_parliament.pdf,European Parliament,Amendment 206 Proposal for a regulation Article 13  paragraph 1  introductory part RR1290746EN.docx ...,-0.035982754,0.26113233,0.30307284
1899,libe_report_parliament.pdf,European Parliament,The Coordinating Authority of 1. The Coordinating Authority of establishment shall have the power to...,-0.1187527,0.2494834,0.3813063
1900,libe_report_parliament.pdf,European Parliament,The competent judicial authority or 3. The competent judicial authority the independent administrati...,-0.17906916,0.15776613,0.3541924
1901,libe_report_parliament.pdf,European Parliament,Amendment 223 Proposal for a regulation Article 15  paragraph 1 Text proposed by the Commission Amen...,-0.17196509,0.150534,0.33915713
1902,libe_report_parliament.pdf,European Parliament,investigation and prosecution of child sexual abuse offences. Amendment 228 Proposal for a regulatio...,-0.11261629,0.2657807,0.39110598
1903,libe_report_parliament.pdf,European Parliament,Amendment 228 Proposal for a regulation Article 15  paragraph 4  subparagraph 2  point a Text propos...,-0.191642,0.20461811,0.41522107
1904,libe_report_parliament.pdf,European Parliament,"In that case, that continues to be necessary. In that case, that judicial authority shall inform the...",-0.07500564,0.30461746,0.3894614
1905,libe_report_parliament.pdf,European Parliament,"In that case, that judicial authority shall inform the provider judicial authority or independent of...",-0.08000144,0.3002149,0.39044407
1906,libe_report_parliament.pdf,European Parliament,applicable time period. Article 14(3) shall apply to that decision. Amendment 231 Proposal for a reg...,-0.024231784,0.29030168,0.31977767
1907,libe_report_parliament.pdf,European Parliament,Amendment 231 Proposal for a regulation Article 19  paragraph 1 Text proposed by the Commission Amen...,-0.046848103,0.30531985,0.35955155
1908,libe_report_parliament.pdf,European Parliament,PE746.811v02-00 342/512 RR1290746EN.docx EN Amendment 232 Proposal for a regulation Article 23  para...,-0.14985749,0.14219129,0.30668378
1909,libe_report_parliament.pdf,European Parliament,Providers of relevant information society services shall establish a single society services shall e...,-0.16554253,0.17648241,0.3584007
1910,libe_report_parliament.pdf,European Parliament,for the application of this Regulation. The single point of contact shall allow for direct communica...,-0.15550208,0.15696718,0.32775697
1911,libe_report_parliament.pdf,European Parliament,Each Member State shall ensure that a contact point is designated or that a contact point is designa...,-0.025092892,0.28505182,0.31540772
1912,libe_report_parliament.pdf,European Parliament,Member States shall make the information on the contact point publicly available and communicate it ...,0.019852698,0.318838,0.3006818
1913,libe_report_parliament.pdf,European Parliament,Amendment 236 Proposal for a regulation Article 25  paragraph 7  introductory part Text proposed by ...,-0.007542817,0.31103256,0.3225834
1914,libe_report_parliament.pdf,European Parliament,"Coordinating Authorities may, 7. Coordinating Authorities may, where necessary for the performance o...",0.033222917,0.35815102,0.32587865
1915,libe_report_parliament.pdf,European Parliament,"Coordinating Authorities may, where necessary for the performance of where necessary for the perform...",0.016223993,0.3384341,0.32443488
1916,libe_report_parliament.pdf,European Parliament,Amendment 240 Proposal for a regulation Article 26  paragraph 1 Text proposed by the Commission Amen...,-0.18964458,0.2460611,0.4549381
1917,libe_report_parliament.pdf,European Parliament,Member States shall ensure that their Coordinating Authorities provide their Coordinating Authoritie...,-0.09661989,0.2826741,0.39078602
1918,libe_report_parliament.pdf,European Parliament,Paragraph 2 shall not prevent 3. Paragraph 2 shall not prevent supervision of the Coordinating Autho...,-0.02483452,0.31338033,0.34376022
1919,libe_report_parliament.pdf,European Parliament,Paragraph 2 shall not prevent supervision of the Coordinating Authorities supervision of the Coordin...,-0.027677491,0.31508797,0.3485778
1920,libe_report_parliament.pdf,European Parliament,integrity and technical skills to perform their duties. Amendment 245 Proposal for a regulation Arti...,-0.10266746,0.29753363,0.41238195
1921,libe_report_parliament.pdf,European Parliament,with the requirements of this Regulation. Amendment 248 Proposal for a regulation Article 28  paragr...,-0.29310808,0.19946474,0.52035093
1922,libe_report_parliament.pdf,European Parliament,Amendment 248 Proposal for a regulation Article 28  paragraph 1  point b Text proposed by the Commis...,-0.2902637,0.18824486,0.5059172
1923,libe_report_parliament.pdf,European Parliament,Amendment 256 Proposal for a regulation Article 32 a (new) Text proposed by the Commission Amendment...,-0.07278566,0.29104072,0.37332433
1924,libe_report_parliament.pdf,European Parliament,providers of relevant information society services with the Coordinating Authority designated by the...,-0.16144387,0.23379399,0.41187224
1925,libe_report_parliament.pdf,European Parliament,Member States shall ensure that the 4. Member States shall ensure that the maximum amount of a perio...,-0.15528603,0.13797131,0.30832165
1926,libe_report_parliament.pdf,European Parliament,specified in the decision concerned. Amendment 263 Proposal for a regulation Article 35  paragraph 5...,-0.20229009,0.14998178,0.3715757
1927,libe_report_parliament.pdf,European Parliament,Amendment 267 Proposal for a regulation Article 36  paragraph 1  subparagraph 1  point a Text propos...,-0.1399467,0.2406183,0.39539298
1928,libe_report_parliament.pdf,European Parliament,compliance with this Regulation. Amendment 271 Proposal for a regulation Article 37  paragraph 3  su...,-0.15813026,0.30811602,0.483391
1929,libe_report_parliament.pdf,European Parliament,paragraph 1. Amendment 272 Proposal for a regulation Article 37  paragraph 4 Text proposed by the Co...,-0.16631866,0.30559832,0.48975068
1930,libe_report_parliament.pdf,European Parliament,with this Regulation. Amendment 273 Proposal for a regulation Article 38  paragraph 1  subparagraph ...,-0.061025985,0.28084284,0.35022867
1931,libe_report_parliament.pdf,European Parliament,Amendment 273 Proposal for a regulation Article 38  paragraph 1  subparagraph 1 Text proposed by the...,-0.06900846,0.27826017,0.35629869
1932,libe_report_parliament.pdf,European Parliament,The EU Centre shall establish and 2. The EU Centre shall establish and maintain one or more reliable...,-0.07626963,0.18126403,0.26615444
1933,libe_report_parliament.pdf,European Parliament,"The Coordinating Authorities, Commission, the EU Centre, other relevant hotlines and help-lines, the...",-0.008069897,0.28001317,0.29180327
1934,libe_report_parliament.pdf,European Parliament,"Where the EU Centre receives a report from a hotline, or where a provider that submitted the report ...",0.01073876,0.3028062,0.29438835
1935,libe_report_parliament.pdf,European Parliament,The EU Centre shall collect data 3. The EU Centre shall collect data and generate statistics on the ...,0.018535137,0.30439955,0.28752065
1936,libe_report_parliament.pdf,European Parliament,"The EU Centre shall collect data and generate statistics on the detection, and generate statistics o...",0.013137309,0.3052056,0.29420525
1937,libe_report_parliament.pdf,European Parliament,"The providers of hosting services, 4. The providers of hosting services, providers of interpersonal ...",-0.11042744,0.15453947,0.27628696
1938,libe_report_parliament.pdf,European Parliament,"The providers of hosting services, providers of interpersonal communications providers of interperso...",-0.10675455,0.18618634,0.3042804
1939,libe_report_parliament.pdf,European Parliament,The data stored shall not contain any personal data. shall not contain any personal data. Amendment ...,-0.06401179,0.18735847,0.25898477
1940,libe_report_parliament.pdf,European Parliament,Each provider of relevant 1. Each provider of relevant information society services shall draw up in...,0.06379184,0.3178169,0.2518683
1941,libe_report_parliament.pdf,European Parliament,Each provider of relevant information society services shall draw up information society services sh...,0.051720046,0.31445122,0.26159376
1942,libe_report_parliament.pdf,European Parliament,That report shall compile the Regulation. That report shall compile the information referred to in A...,0.034127884,0.3101588,0.27638566
1943,libe_report_parliament.pdf,European Parliament,Amendment 297 Proposal for a regulation Article 84  paragraph 1 a (new) Text proposed by the Commiss...,0.057139166,0.37208024,0.31395024
1944,libe_report_parliament.pdf,European Parliament,"The implementation report shall address, among others, the possible use of new technologies, their i...",0.06784471,0.3606936,0.29079935
1945,libe_report_parliament.pdf,European Parliament,A 2021 global study found that more than one in three respondents had been asked to do something sex...,0.016047055,0.29177547,0.2774663
1946,libe_report_parliament.pdf,European Parliament,"In this context, the Commission proposal seeks to establish a clear and harmonised legal framework o...",0.006005209,0.32541496,0.32238787
1947,libe_report_parliament.pdf,European Parliament,"Budgetary impact and financial provisions According to the Commission proposal, the start-up phase f...",-0.0015634205,0.12803881,0.13111736
1948,libe_report_parliament.pdf,European Parliament,This is all the more relevant when looking at the Legislative Financial Statement accompanying the p...,-0.10548281,0.13798921,0.25418147
1949,libe_report_parliament.pdf,European Parliament,"Governance, parliamentary scrutiny and evaluation Your Rapporteur also introduces a number of amendm...",-0.18670186,0.16509905,0.3699044
1950,libe_report_parliament.pdf,European Parliament,This includes reallocating a number of tasks from the Executive Board to the Management Board and de...,-0.16974446,0.21244803,0.3993229
1951,libe_report_parliament.pdf,European Parliament,That limited to what can reasonably be asked assistance should remain limited to what from the provi...,-0.0042813867,0.28130263,0.2889868
1952,libe_report_parliament.pdf,European Parliament,The carrying out a range of specific tasks. The performance of those tasks requires strong performan...,-0.14943989,0.09867746,0.26224738
1953,libe_report_parliament.pdf,European Parliament,Where it corresponding indicators. Where it identifies such material after having identifies such ma...,-0.00084295496,0.2988241,0.30295783
1954,libe_report_parliament.pdf,European Parliament,Amendment 6 Proposal for a regulation Recital 70 a (new) Text proposed by the Commission Amendment (...,-0.055252288,0.24317466,0.30587643
1955,libe_report_parliament.pdf,European Parliament,"However, the EU Centre shall bear those However, the EU Centre shall bear those costs where the prov...",-0.070516214,0.14122866,0.21943158
1956,libe_report_parliament.pdf,European Parliament,Amendment 9 Proposal for a regulation Article 21  paragraph 1 Text proposed by the Commission Amendm...,-0.09463063,0.22653641,0.3318808
1957,libe_report_parliament.pdf,European Parliament,Amendment 10 Proposal for a regulation Article 43  paragraph 1  point 1  point a Text proposed by th...,-0.08260633,0.16458674,0.25618845
1958,libe_report_parliament.pdf,European Parliament,"All other are seconded to the EU Centre, the EU costs that arise in connection with the Centre shall...",-0.03750675,0.17975533,0.22247702
1959,libe_report_parliament.pdf,European Parliament,by the Coordinating Authority that designated them. Amendment 12 Proposal for a regulation Article 5...,-0.03268684,0.21490934,0.2527681
1960,libe_report_parliament.pdf,European Parliament,with the right to vote. Amendment 15 Proposal for a regulation Article 57  paragraph 1  point a a (n...,-0.11068958,0.11510554,0.23671353
1961,libe_report_parliament.pdf,European Parliament,Amendment 30 Proposal for a regulation Article 60  paragraph 2 Text proposed by the Commission Amend...,-0.1580475,0.120193124,0.293355
1962,libe_report_parliament.pdf,European Parliament,"In the absence of a member, his/her In the absence of a member, his/her alternate shall be entitled ...",-0.16761489,0.117398515,0.3009343
1963,libe_report_parliament.pdf,European Parliament,The assessment shall take into account an evaluation of the Executive Board members performance and ...,-0.074897215,0.180431,0.26382005
1964,libe_report_parliament.pdf,European Parliament,RR1290746EN.docx 387/512 PE746.811v02-00 EN Amendment 34 Proposal for a regulation Article 62  parag...,-0.119934306,0.16898598,0.30122712
1965,libe_report_parliament.pdf,European Parliament,Amendment 43 Proposal for a regulation Article 63  paragraph 2  subparagraph 1 Text proposed by the ...,-0.24557342,0.098018035,0.36612085
1966,libe_report_parliament.pdf,European Parliament,The decision benefit analysis that demonstrates in shall be based on an appropriate cost- particular...,-0.1203894,0.16726531,0.29998285
1967,libe_report_parliament.pdf,European Parliament,The Commission shall ensure gender balance when drawing up the list of candidates. Amendment 53 Prop...,-0.1308093,0.124618486,0.26820797
1968,libe_report_parliament.pdf,European Parliament,Amendment 54 Proposal for a regulation Article 65  paragraph 5 Text proposed by the Commission Amend...,-0.12854025,0.13396893,0.2751916
1969,libe_report_parliament.pdf,European Parliament,The Executive Director may be dismissed only upon a decision of the dismissed only upon a decision o...,-0.055418078,0.23133968,0.29409432
1970,libe_report_parliament.pdf,European Parliament,from the Commission. Amendment 56 Proposal for a regulation Article 66  paragraph 2 Text proposed by...,-0.064843856,0.23825426,0.31133336
1971,libe_report_parliament.pdf,European Parliament,Amendment 56 Proposal for a regulation Article 66  paragraph 2 Text proposed by the Commission Amend...,-0.06911409,0.2472373,0.32505673
1972,libe_report_parliament.pdf,European Parliament,Amendment 57 Proposal for a regulation Article 66  paragraph 4 Text proposed by the Commission Amend...,-0.10499346,0.20743069,0.3238384
1973,libe_report_parliament.pdf,European Parliament,"When a member no longer meets the criteria of independence, he or she shall the criteria of independ...",-0.102041654,0.22222982,0.3355869
1974,libe_report_parliament.pdf,European Parliament,"By 30 November of each year, the Management Board shall adopt a draft single programming document co...",-0.04674475,0.09144911,0.14326596
1975,libe_report_parliament.pdf,European Parliament,"The Management Board shall forward the Single Programming Document to the European Parliament, the C...",-0.039674785,0.019206744,0.06255766
1976,libe_report_parliament.pdf,European Parliament,2. The annual work programme shall comprise detailed objectives and expected results including perfo...,-0.018355904,-0.001035409,0.018914485
1977,libe_report_parliament.pdf,European Parliament,The annual work programme shall comprise detailed objectives and expected results including performa...,-0.019749347,0.001132058,0.022620589
1978,libe_report_parliament.pdf,European Parliament,Article 66 a (new) is inserted in Section 6. Amendment 60 Proposal for a regulation Article 66 b (ne...,-0.07384272,0.073386386,0.15447633
1979,libe_report_parliament.pdf,European Parliament,"Estimates of all revenue and expenditure for the EU Centre shall be prepared each financial year, wh...",-0.051414676,0.0228258,0.07898216
1980,libe_report_parliament.pdf,European Parliament,"2. Without prejudice to other resources, the EU Centres revenue shall comprise a contribution from t...",-0.07325871,0.03181573,0.11182307
1981,libe_report_parliament.pdf,European Parliament,"Without prejudice to other resources, the EU Centres revenue shall comprise a contribution from the ...",-0.07280192,0.04455202,0.12419971
1982,libe_report_parliament.pdf,European Parliament,The EU Centre may benefit from Union funding in the form of delegation agreements or ad hoc grants i...,-0.07482837,0.03761118,0.119387805
1983,libe_report_parliament.pdf,European Parliament,Each year the Executive Director shall draw up a draft statement of estimates shall draw up a draft ...,-0.06910233,0.025330972,0.10074866
1984,libe_report_parliament.pdf,European Parliament,shall send it to the Management Board. Amendment 64 Proposal for a regulation Article 67  paragraph ...,-0.060556848,0.03888401,0.10515486
1985,libe_report_parliament.pdf,European Parliament,Amendment 67 Proposal for a regulation Article 68  paragraph 1 Text proposed by the Commission Amend...,-0.15325807,0.15207836,0.32037526
1986,libe_report_parliament.pdf,European Parliament,1. Amendment 68 Proposal for a regulation Chapter IV  Section 6  subsection 2  title Text proposed b...,-0.07724337,0.031737197,0.11607677
1987,libe_report_parliament.pdf,European Parliament,Amendment 68 Proposal for a regulation Chapter IV  Section 6  subsection 2  title Text proposed by t...,-0.082238756,0.031067625,0.1208322
1988,libe_report_parliament.pdf,European Parliament,The EU Centre may benefit from Union funding in the form of delegation agreements or ad hoc grants i...,-0.058556285,0.1672027,0.23267944
1989,libe_report_parliament.pdf,European Parliament,PE746.811v02-00 402/512 RR1290746EN.docx EN PROCEDURE  COMMITTEE ASKED FOR OPINION Title Laying down...,0.023939572,0.28606468,0.2631114
1990,libe_report_parliament.pdf,European Parliament,"Regarding the governance structures, the Rapporteur believes that the EU Centre and the national Coo...",-0.05782238,0.2798515,0.34574294
1991,libe_report_parliament.pdf,European Parliament,"Finally, the Rapporteur believes that this Regulation, together with the new European strategy for a...",-0.10337024,0.28041694,0.39584523
1992,libe_report_parliament.pdf,European Parliament,"AMENDMENTS The Committee on Culture and Education calls on the Committee on Civil Liberties, Justice...",-0.21279939,0.2554701,0.48962796
1993,libe_report_parliament.pdf,European Parliament,The Union and its PE746.811v02-00 406/512 RR1290746EN.docx EN Member States should allocate more inv...,-0.08740891,0.26679337,0.36471793
1994,libe_report_parliament.pdf,European Parliament,"Victims should therefore have the right to Victims should therefore be timely obtain, upon request, ...",-0.13663468,0.30404288,0.45589873
1995,libe_report_parliament.pdf,European Parliament,"That assistance should remain question in a timely manner, in order to limited to what can reasonabl...",0.011825664,0.29812047,0.28847015
1996,libe_report_parliament.pdf,European Parliament,"Considering provider. The assistance could consist, for that carrying out the activities needed to e...",0.12770672,0.43628794,0.30211082
1997,libe_report_parliament.pdf,European Parliament,"Providers should establish and operate an accessible, age-appropriate and user- friendly mechanism t...",-0.03698364,0.3573931,0.4014583
1998,libe_report_parliament.pdf,European Parliament,"Reasonable assistance could constitute, among others, putting in place alert and alarm mechanisms in...",-0.030054642,0.35302618,0.38950947
1999,libe_report_parliament.pdf,European Parliament,"The Coordinating Authority should oversee the implementation of the Regulation, including issues rel...",-0.029166933,0.38466883,0.42052746
2000,libe_report_parliament.pdf,European Parliament,"However, for that same reason, services. However, for that same reason, the EU Centre should also be...",0.06288494,0.34159872,0.27689236
2001,libe_report_parliament.pdf,European Parliament,The EU well as the generation and sharing of Centre should also be charged with the knowledge and ex...,0.02142167,0.33559597,0.315914
2002,libe_report_parliament.pdf,European Parliament,"Authorities, as well as the generation of research, prevention techniques and sharing of knowledge, ...",0.058142513,0.3482541,0.28877655
2003,libe_report_parliament.pdf,European Parliament,"For accountability for corrections where needed, it should purposes and to allow for corrections kee...",0.0330837,0.36963683,0.3376395
2004,libe_report_parliament.pdf,European Parliament,Amendment 9 Proposal for a regulation Recital 67 Text proposed by the Commission Amendment (67) Give...,-0.0029129758,0.32028338,0.3268991
2005,libe_report_parliament.pdf,European Parliament,The law enforcement authorities of the Member EU Centre should leverage the network of States. The h...,0.15483168,0.3652774,0.20083892
2006,libe_report_parliament.pdf,European Parliament,Anonymous public reporting is crucial to countering child sexual abuse. Member States should ensure ...,0.025413234,0.3492426,0.32536694
2007,libe_report_parliament.pdf,European Parliament,The PE746.811v02-00 412/512 RR1290746EN.docx EN promotion of hotlines by the EU Centre and the Coord...,-0.011837129,0.30468395,0.3208363
2008,libe_report_parliament.pdf,European Parliament,Amendment 11 Proposal for a regulation Recital 76 Text proposed by the Commission Amendment (76) In ...,-0.06598803,0.28950837,0.36438346
2009,libe_report_parliament.pdf,European Parliament,Amendment 15 Proposal for a regulation Article 12  paragraph 3 Text proposed by the Commission Amend...,-0.062608935,0.28013182,0.35123137
2010,libe_report_parliament.pdf,European Parliament,Amendment 17 Proposal for a regulation Article 20  paragraph 1  subparagraph 1 Text proposed by the ...,-0.092564575,0.23133093,0.33448017
2011,libe_report_parliament.pdf,European Parliament,Persons with disabilities shall have the right to ask and disabilities shall have the right to ask a...,-0.16687633,0.17694235,0.360316
2012,libe_report_parliament.pdf,European Parliament,depicting them removed or to have access thereto disabled by the provider. Amendment 19 Proposal for...,-0.056103084,0.24508324,0.30873072
